Status,Name,Category,Location,Founded,Latest Investment,Round (1 Year),Portfolio,Total Raised
Active,TK Ventures,Crypto-Native Fund,--,2021,"Mar 02, 2022",0,8,--
Active,UG Ventures,Crypto-Native Fund,Vietnam,--,"Mar 02, 2022",0,5,--
Active,Netki,- -,United States,2014,"Mar 02, 2022",0,1,--
Active,MetaX Ventures,Crypto-Native Fund,--,--,"Mar 02, 2022",0,1,--
Active,Blockspaper,- -,Thailand,2019,"Mar 02, 2022",0,1,--
Active,OpenDoor Venture Capital,Traditional Fund,United States,2016,"Mar 02, 2022",0,1,--
Active,Bitcoin Addict Thailand,- -,Thailand,2017,"Mar 02, 2022",0,5,--
Active,CoinUnited Capital,Crypto Projects Venture,--,--,"Mar 02, 2022",0,5,--
Active,Assembly Capital Partners,Traditional Fund,Britain,2017,"Mar 02, 2022",0,2,--
Active,Solanium Ventures,Crypto Projects Venture,--,--,"Mar 01, 2022",0,8,--
Active,Chain Ridge Capital,Crypto-Native Fund,--,2020,"Mar 01, 2022",0,4,--
Active,Palar Capital,Traditional Fund,--,--,"Feb 28, 2022",0,3,--
Active,Soul Capital,Traditional Fund,--,--,"Feb 28, 2022",0,5,--
Active,DRIFE,- -,- -,2018,"Feb 28, 2022",0,1,--
Active,Bonfire Ventures,Traditional Fund,United States,--,"Feb 26, 2022",0,4,--
Active,Gerstenbrot Capital,Traditional Fund,--,--,"Feb 26, 2022",0,4,--
Active,COMBO,- -,Chinese Mainland,--,"Feb 25, 2022",0,2,--
Active,MCP IPX One Fund（MCP）,Traditional Fund,--,--,"Feb 24, 2022",0,2,--
Active,Subsquid,- -,- -,2021,"Feb 23, 2022",0,1,--
Active,Infinity Force,- -,- -,2021,"Feb 23, 2022",0,1,--
Active,Elves Long Term Capital,Crypto-Native Fund,--,--,"Feb 23, 2022",0,2,--
Active,Everclear,- -,United States,2017,"Feb 23, 2022",0,1,--
Active,Algopulse,- -,- -,2021,"Feb 23, 2022",0,1,--
Active,DUX,- -,Brazil,2020,"Feb 23, 2022",0,1,--
Active,Orthogonal Trading,- -,United States,2020,"Feb 23, 2022",0,8,--
Active,Oak Security,- -,- -,2021,"Feb 23, 2022",0,1,--
Active,Intercontinental Exchange,Traditional Enterprises,United States,--,"Feb 22, 2022",0,2,--
Active,OKG,- -,Chinese Mainland,2013,"Feb 22, 2022",0,4,--
Active,CoinW,- -,- -,2017,"Feb 20, 2022",0,3,--
Active,BMW Capital,Crypto-Native Fund,--,2016,"Feb 18, 2022",0,10,--
Active,Hong Kong Digital Asset Exchange,- -,Hong Kong,2020,"Feb 18, 2022",0,1,--
Active,MakerDAO,- -,United States,2014,"Feb 17, 2022",0,2,--
Active,Composable Finance,- -,- -,2021,"Feb 17, 2022",0,1,--
Active,TrustPad,- -,Israel,2021,"Feb 17, 2022",0,3,--
Active,BoringDAO,- -,- -,--,"Feb 17, 2022",0,1,--
Active,BigCoin Capital,Crypto-Native Fund,Chinese Mainland,2017,"Feb 17, 2022",0,11,--
Active,Guild,- -,- -,2021,"Feb 17, 2022",0,1,--
Active,Streamr,- -,- -,2014,"Feb 17, 2022",0,2,--
Active,Avascan,- -,- -,--,"Feb 17, 2022",0,1,--
Active,Secret Network,- -,- -,2017,"Feb 17, 2022",0,1,--
Active,TAIKAI Labs,- -,Portugal,2018,"Feb 16, 2022",0,1,--
Active,Edge & Node,- -,- -,--,"Feb 16, 2022",0,3,--
Active,Legos Capital,Crypto-Native Fund,--,--,"Feb 16, 2022",0,4,--
Active,Supernova Fund,Crypto-Native Fund,--,2020,"Feb 16, 2022",0,9,--
Active,Graph Ventures,Traditional Fund,--,2011,"Feb 15, 2022",0,1,--
Active,NeueCapital,Traditional Fund,--,--,"Feb 15, 2022",0,1,--
Active,Credit Suisse Entrepreneur Capital,Traditional Enterprises,--,--,"Feb 15, 2022",0,1,--
Active,TRON Foundation,Others,Singapore,2017,"Feb 15, 2022",0,3,--
Active,beToken Capital,Crypto-Native Fund,Spain,--,"Feb 14, 2022",0,2,--
Active,Reef,- -,- -,2020,"Feb 14, 2022",0,1,--
Active,Poolz Finance,- -,- -,2020,"Feb 14, 2022",0,2,--
Active,Peech Capital,Crypto-Native Fund,Netherlands,2021,"Feb 13, 2022",0,10,--
Active,Vent Finance,- -,- -,2021,"Feb 13, 2022",0,1,--
Active,StaFi,- -,- -,2019,"Feb 11, 2022",0,5,--
Active,BTC12 Capital,Crypto-Native Fund,--,--,"Feb 11, 2022",0,14,--
Active,Twitch,Traditional Enterprises,United States,--,"Feb 11, 2022",0,3,--
Active,Crust Network,- -,- -,2020,"Feb 10, 2022",0,1,--
Active,Kirin Fund,Crypto-Native Fund,--,--,"Feb 10, 2022",0,9,--
Active,X,Traditional Enterprises,--,--,"Feb 10, 2022",0,1,--
Active,SeaX Ventures,Traditional Fund,Thailand,2018,"Feb 09, 2022",0,2,--
Active,Delphi InfinNFT,Crypto-Native Fund,--,2021,"Feb 09, 2022",0,3,--
Active,DFJ Growth,Traditional Fund,United States,1985,"Feb 08, 2022",0,4,--
Active,Addition,Traditional Fund,United States,2020,"Feb 08, 2022",0,2,--
Active,WorkPlay Ventures,Traditional Fund,United States,--,"Feb 07, 2022",0,1,--
Active,Sea Capital,Traditional Fund,Malaysia,--,"Feb 07, 2022",0,3,--
Active,Kora,Traditional Fund,--,--,"Feb 07, 2022",0,1,--
Active,Unacademy,Traditional Enterprises,India,--,"Feb 07, 2022",0,1,--
Active,Llama Ventures,Crypto-Native Fund,--,--,"Feb 05, 2022",0,4,--
Active,Nodeseeds,Crypto Projects Venture,France,2021,"Feb 05, 2022",0,5,--
Active,Canas Capital,Traditional Fund,United Arab Emirates,2014,"Feb 04, 2022",0,1,--
Active,Rising Tide,Traditional Fund,United States,2007,"Feb 04, 2022",0,6,--
Active,Alpaca Finance,- -,- -,2021,"Feb 03, 2022",0,1,--
Active,01A,Traditional Fund,--,--,"Feb 03, 2022",0,4,--
Active,Velvet Sea Ventures,Traditional Fund,--,--,"Feb 03, 2022",0,5,--
Active,Glock Ventures,Crypto-Native Fund,--,--,"Feb 03, 2022",0,2,--
Active,Forj,- -,United States,2020,"Feb 02, 2022",0,1,--
Active,Kardia Ventures,Crypto Projects Venture,Vietnam,2017,"Feb 01, 2022",0,7,--
Active,Voltron Capital,Traditional Fund,--,2021,"Feb 01, 2022",0,2,--
Active,Voltron Capital,Traditional Fund,--,2021,"Feb 01, 2022",0,2,--
Active,Ontario Teachers' Pension Plan Board,Others,--,--,"Jan 31, 2022",0,2,--
Active,IVP,Traditional Fund,United States,1980,"Jan 31, 2022",0,4,--
Active,Amplio Capital,Crypto Projects Venture,--,--,"Jan 29, 2022",0,8,--
Active,BlockUnify,Crypto-Native Fund,--,--,"Jan 28, 2022",0,1,--
Active,DAO Masters,- -,- -,2021,"Jan 28, 2022",0,1,--
Active,D1 Capital Partners,Traditional Fund,--,2018,"Jan 27, 2022",0,3,--
Active,Altimeter,Traditional Fund,--,2008,"Jan 27, 2022",0,4,--
Active,CapitalG,Traditional Enterprises,United States,2013,"Jan 27, 2022",0,2,--
Active,Sapphire Sport,Traditional Fund,--,--,"Jan 27, 2022",0,4,--
Active,Vorto,- -,Finland,2021,"Jan 26, 2022",0,1,--
Active,Brewer Lane Ventures,Traditional Fund,United States,--,"Jan 26, 2022",0,1,--
Active,nft now,- -,United States,2021,"Jan 26, 2022",0,1,--
Active,Valora,- -,- -,2020,"Jan 26, 2022",0,1,--
Active,Automata Network,- -,- -,2021,"Jan 26, 2022",0,1,--
Active,Cowa,- -,Switzerland,2020,"Jan 25, 2022",0,2,--
Active,LAUNCHub Ventures,Traditional Fund,United States,2020,"Jan 25, 2022",0,8,--
Active,PayU,Traditional Enterprises,--,--,"Jan 25, 2022",0,3,--
Active,ICO Drops,- -,Russia,2017,"Jan 21, 2022",0,3,--
Active,Bitfwd Capital,Crypto-Native Fund,--,2015,"Jan 20, 2022",0,3,--
Active,Longterm Ventures,Crypto-Native Fund,--,--,"Jan 20, 2022",0,2,--
Active,Maple Finance,- -,Australia,2020,"Jan 20, 2022",0,1,--
Active,CryptoDormFund,Crypto-Native Fund,--,--,"Jan 20, 2022",0,9,--
Active,Simplex,- -,Israel,2014,"Jan 20, 2022",0,1,--
Active,TrustSwap,- -,Canada,2020,"Jan 20, 2022",0,1,--
Active,Synapse,- -,- -,--,"Jan 20, 2022",0,5,--
Active,Polemos,- -,- -,--,"Jan 20, 2022",0,2,--
Active,Cypherpunk Holdings,- -,- -,--,"Jan 20, 2022",0,2,--
Active,D4 Ventures,Traditional Fund,--,2020,"Jan 20, 2022",0,3,--
Active,Scorpio VC,Crypto-Native Fund,Hong Kong,2020,"Jan 20, 2022",0,6,--
Active,Scorpio VC,Crypto-Native Fund,Hong Kong,2020,"Jan 20, 2022",0,6,--
Active,B21 Capital,Crypto-Native Fund,--,--,"Jan 19, 2022",0,2,--
Active,Raydium,- -,- -,2021,"Jan 19, 2022",0,4,--
Active,NextGen Venture Partners,Traditional Fund,--,2012,"Jan 18, 2022",0,2,--
Active,Valory,- -,Switzerland,2021,"Jan 17, 2022",0,1,--
Active,Metapurse,Crypto-Native Fund,--,--,"Jan 17, 2022",0,12,--
Active,Inovia Capital,Traditional Fund,--,--,"Jan 14, 2022",0,5,--
Active,Soros Fund Management,Traditional Fund,United States,--,"Jan 14, 2022",0,2,--
Active,Inveniam,- -,- -,2017,"Jan 14, 2022",0,1,--
Active,Core Innovation Capital,Traditional Fund,United States,2011,"Jan 14, 2022",0,2,--
Active,Soma Finance,- -,United States,2019,"Jan 13, 2022",0,1,--
Active,Verizon Ventures,Traditional Fund,--,--,"Jan 12, 2022",0,2,--
Active,Minted,- -,- -,2022,"Jan 12, 2022",0,2,--
Active,Correlation Ventures,Traditional Fund,--,2006,"Jan 12, 2022",0,3,--
Active,Mercado Bitcoin,- -,Brazil,2013,"Jan 12, 2022",0,1,--
Active,DARMA Partners,Crypto-Native Fund,--,--,"Jan 12, 2022",0,3,--
Active,Hinge Capital,Traditional Fund,United States,2010,"Jan 10, 2022",0,2,--
Active,INV Ventures,Crypto-Native Fund,--,--,"Jan 10, 2022",0,1,--
Active,Vision Ventures,Traditional Fund,--,--,"Jan 08, 2022",0,1,--
Active,Solanium,- -,- -,2021,"Jan 07, 2022",0,2,--
Active,Transcend Capital Partners,Traditional Fund,--,--,"Jan 06, 2022",0,1,--
Active,Gobi Partners,Traditional Fund,--,--,"Jan 06, 2022",0,3,--
Active,Meta,Traditional Enterprises,--,--,"Jan 06, 2022",0,3,--
Active,GAMEE,- -,Czecho,2015,"Jan 05, 2022",0,1,--
Active,Kyber Network,- -,Vietnam,2017,"Jan 05, 2022",0,5,--
Active,Solscan,- -,Vietnam,2021,"Jan 05, 2022",0,1,--
Active,Foxhaven Asset Management,Traditional Fund,--,2013,"Jan 04, 2022",0,1,--
Active,Vision Hill Group,- -,- -,2018,"Jan 04, 2022",0,1,--
Active,645 Ventures,Traditional Fund,United States,2013,"Jan 04, 2022",0,1,--
Active,Green Visor Capital,Traditional Fund,--,--,"Jan 04, 2022",0,3,--
Active,Mintable,- -,- -,2018,"Jan 03, 2022",0,3,--
Active,Tokocrypto,- -,Indonesia,2018,"Jan 03, 2022",0,1,--
Active,Clovers Ventures,Crypto-Native Fund,--,--,"Jan 01, 2022",0,2,--
Active,Webedia,Traditional Enterprises,--,--,"Jan 01, 2022",0,1,--
Active,Arena,Others,--,--,"Jan 01, 2022",0,2,--
Active,Unity,Traditional Enterprises,--,2005,"Jan 01, 2022",0,1,--
Active,Synthetix,- -,Australia,2017,"Jan 01, 2022",0,3,--
Active,R8 Capital,Crypto-Native Fund,Singapore,--,"Dec 29, 2021",0,11,--
Active,Meridian,- -,- -,2023,"Dec 29, 2021",0,1,--
Active,Infinity Capital,Crypto-Native Fund,Vietnam,2020,"Dec 29, 2021",0,5,--
Active,Sentinel,- -,- -,2017,"Dec 28, 2021",0,1,--
Active,GateChain,- -,- -,2019,"Dec 28, 2021",0,1,--
Active,Lumo Labs,Traditional Fund,New Zealand,--,"Dec 28, 2021",0,1,--
Active,BTX Capital,Crypto-Native Fund,United States,2018,"Dec 28, 2021",0,10,--
Active,BlockOG,Crypto-Native Fund,India,2016,"Dec 28, 2021",0,2,--
Active,Qulian Technology,- -,Chinese Mainland,2016,"Dec 27, 2021",0,1,--
Active,BitCreed Capital,- -,- -,--,"Dec 27, 2021",0,1,--
Active,rct AI,- -,"Chinese Mainland, United States",2018,"Dec 25, 2021",0,1,--
Active,A195 Capital,Crypto-Native Fund,--,--,"Dec 23, 2021",0,22,--
Active,Bibox,- -,United Arab Emirates,2017,"Dec 23, 2021",0,5,--
Active,Ethernity,- -,- -,2020,"Dec 23, 2021",0,1,--
Active,CCK Ventures,Crypto-Native Fund,--,--,"Dec 22, 2021",0,2,--
Active,Paramount Capital,Crypto-Native Fund,--,--,"Dec 22, 2021",0,2,--
Active,Meteora,- -,- -,2021,"Dec 22, 2021",0,2,--
Active,EraLend,- -,- -,2022,"Dec 21, 2021",0,1,--
Active,Chainflow Capital,Crypto-Native Fund,--,--,"Dec 20, 2021",0,5,--
Active,ONUS,- -,Vietnam,2020,"Dec 20, 2021",0,1,--
Active,Protocol Ventures,Crypto-Native Fund,United States,2017,"Dec 20, 2021",0,8,--
Active,Bitblock Capital,Crypto-Native Fund,--,--,"Dec 20, 2021",0,6,--
Active,Binance.US,- -,United States,2019,"Dec 20, 2021",0,2,--
Active,Protocol Ventures,Crypto-Native Fund,United States,2017,"Dec 20, 2021",0,8,--
Active,Sesterce Capital,Crypto-Native Fund,--,--,"Dec 17, 2021",0,2,--
Active,DeepWork Capital,Traditional Fund,United States,--,"Dec 17, 2021",0,1,--
Active,WalshWealth Ventures,Crypto-Native Fund,--,--,"Dec 17, 2021",0,2,--
Active,Musha Ventures,Traditional Fund,--,--,"Dec 17, 2021",0,1,--
Active,CRE Venture Capital,Traditional Fund,--,--,"Dec 17, 2021",0,1,--
Active,Foundation,- -,United States,2020,"Dec 16, 2021",0,1,--
Active,KKR,Traditional Fund,United States,1976,"Dec 15, 2021",0,1,--
Active,CoinCu,- -,- -,2021,"Dec 15, 2021",0,1,--
Active,Dunamu,- -,Korea,2012,"Dec 15, 2021",0,1,--
Active,Netvrk,- -,- -,2021,"Dec 15, 2021",0,2,--
Active,Bloktopia,- -,- -,2021,"Dec 15, 2021",0,1,--
Active,Magnet Capital,- -,Australia,2017,"Dec 15, 2021",0,4,--
Active,New York Life,Traditional Enterprises,United States,--,"Dec 14, 2021",0,1,--
Active,MassMutual,Traditional Enterprises,--,--,"Dec 14, 2021",0,1,--
Active,Morgan Stanley,Traditional Enterprises,United States,--,"Dec 14, 2021",0,1,--
Active,Gamestarter,- -,Lithuania,2021,"Dec 12, 2021",0,2,--
Active,Signal Ventures,Crypto-Native Fund,Singapore,2017,"Dec 10, 2021",0,15,--
Active,TeraSurge Capital,Crypto-Native Fund,--,2017,"Dec 10, 2021",0,3,--
Active,Sembrani Kiqani Fund,Traditional Fund,Indonesia,--,"Dec 10, 2021",0,1,--
Active,R-930 Capital,Crypto-Native Fund,Britain,2021,"Dec 10, 2021",0,3,--
Active,Stripe,Traditional Enterprises,United States,2009,"Dec 10, 2021",0,1,--
Active,MoonStarter,- -,- -,2021,"Dec 09, 2021",0,2,--
Active,Nakamoto Games,- -,- -,2021,"Dec 09, 2021",0,1,--
Active,Digital Asset,- -,United States,2019,"Dec 08, 2021",0,3,--
Active,Stakez Capital,Crypto-Native Fund,--,2021,"Dec 08, 2021",0,3,--
Active,UNCX Network,- -,- -,2020,"Dec 08, 2021",0,1,--
Active,IntoTheBlock,- -,United States,2018,"Dec 08, 2021",0,1,--
Active,CinchBlock,- -,Hong Kong,2017,"Dec 08, 2021",0,5,--
Active,Darkpool Ventures,Others,--,--,"Dec 08, 2021",0,9,--
Active,Callisto Network,- -,Britain,2018,"Dec 08, 2021",0,1,--
Active,Digital Asset Opportunity Fund,Crypto Projects Venture,--,2021,"Dec 07, 2021",0,1,--
Active,BitNile,- -,United States,--,"Dec 06, 2021",0,1,--
Active,Alpha Moon Capital,Crypto-Native Fund,--,--,"Dec 04, 2021",0,3,--
Active,Revenant,- -,- -,2022,"Dec 04, 2021",0,2,--
Active,Community Gaming,- -,- -,2020,"Dec 03, 2021",0,1,--
Active,Immortal Game,- -,France,2021,"Dec 03, 2021",0,1,--
Active,GDP Venture,Traditional Fund,--,2010,"Dec 03, 2021",0,2,--
Active,Sipher,- -,- -,2021,"Dec 03, 2021",0,1,--
Active,ICON,- -,Korea,2016,"Dec 02, 2021",0,1,--
Active,INX Digital,- -,Canada,--,"Dec 02, 2021",0,2,--
Active,HIVE Digital Technologies,- -,Canada,2017,"Dec 02, 2021",0,1,--
Active,Immunefi,- -,United States,2020,"Dec 02, 2021",0,2,--
Active,Tokonomy,Crypto-Native Fund,--,--,"Dec 01, 2021",0,2,--
Active,Shunwei Capital,Traditional Fund,Beijing,2011,"Dec 01, 2021",0,6,--
Active,GL Ventures,Traditional Fund,Chinese Mainland,2020,"Dec 01, 2021",0,1,--
Active,Black Mamba Ventures,Traditional Fund,Vietnam,2020,"Dec 01, 2021",0,6,--
Active,MUX Protocol,- -,- -,2019,"Dec 01, 2021",0,1,--
Active,Evangelion Capital,Crypto-Native Fund,--,2020,"Nov 30, 2021",0,3,--
Active,Wings Ventures,Crypto-Native Fund,Vietnam,--,"Nov 30, 2021",0,6,--
Active,JetSwap,- -,- -,2020,"Nov 30, 2021",0,1,--
Active,MetaStable Capital,- -,United States,2014,"Nov 30, 2021",0,15,--
Active,Regain Ventures,Crypto-Native Fund,India,2021,"Nov 29, 2021",0,3,--
Active,Vysyn Capital,Crypto-Native Fund,--,2016,"Nov 29, 2021",0,6,--
Active,AngelOne,Traditional Fund,Canada,2011,"Nov 26, 2021",0,5,--
Active,Inverse Finance,- -,- -,--,"Nov 26, 2021",0,2,--
Active,PAID Network,- -,- -,2020,"Nov 25, 2021",0,1,--
Active,Argo,- -,- -,2022,"Nov 25, 2021",0,2,--
Active,Shapeshift,- -,United States,2014,"Nov 24, 2021",0,4,--
Active,ReBlock,- -,Korea,2019,"Nov 24, 2021",0,5,--
Active,Thorstarter,- -,- -,2021,"Nov 23, 2021",0,1,--
Active,Blossom Capital,Traditional Fund,Britain,2018,"Nov 22, 2021",0,1,--
Active,HCM Capital,Crypto Projects Venture,--,--,"Nov 22, 2021",0,3,--
Active,AG Artists,Traditional Enterprises,United States,2014,"Nov 22, 2021",0,1,--
Active,BCA Labs,- -,Chinese Mainland,2018,"Nov 21, 2021",0,1,--
Active,Dreamboat Capital,Crypto-Native Fund,--,--,"Nov 18, 2021",0,4,--
Active,Boson Protocol,- -,Britain,2019,"Nov 18, 2021",0,1,--
Active,1010 Capital,Crypto-Native Fund,Australia,2021,"Nov 18, 2021",0,5,--
Active,Minted Lab,Crypto Projects Venture,Korea,2020,"Nov 17, 2021",0,5,--
Active,Wizardia,- -,- -,--,"Nov 16, 2021",0,1,--
Active,Zoo Capital,Traditional Fund,Chinese Mainland,2020,"Nov 16, 2021",0,3,--
Active,Altered Ventures,Traditional Fund,--,--,"Nov 16, 2021",0,2,--
Active,Neon,- -,- -,2021,"Nov 16, 2021",0,1,--
Active,Lupa X Capital,Crypto-Native Fund,Britain,2021,"Nov 15, 2021",0,4,--
Active,PreAngel,Traditional Fund,Chinese Mainland,2011,"Nov 13, 2021",0,13,--
Active,Zeitgeist,- -,- -,--,"Nov 12, 2021",0,1,--
Active,Chainflip,- -,Germany,2020,"Nov 12, 2021",0,1,--
Active,Shiden Network,- -,- -,--,"Nov 12, 2021",0,1,--
Active,DIA,- -,- -,2018,"Nov 12, 2021",0,1,--
Active,Cosmos,- -,- -,2014,"Nov 12, 2021",0,1,--
Active,Astar,- -,Singapore,2021,"Nov 12, 2021",0,1,--
Active,Onebit Ventures,Crypto-Native Fund,Vietnam,2018,"Nov 11, 2021",0,2,--
Active,AlphaCoin Fund,Crypto-Native Fund,Chinese Mainland,2017,"Nov 11, 2021",0,9,--
Active,Krystal,- -,- -,2018,"Nov 11, 2021",0,1,--
Active,WolfEdge Capital,Crypto-Native Fund,Hong Kong,2017,"Nov 10, 2021",0,3,--
Active,Bitso,- -,Mexico,2013,"Nov 08, 2021",0,2,--
Active,F-Prime Capital,Traditional Fund,--,--,"Nov 08, 2021",0,2,--
Active,Luno,- -,"Britain, South Africa",2013,"Nov 08, 2021",0,1,--
Active,Red Kite,- -,- -,2019,"Nov 08, 2021",0,3,--
Active,Inclusion Capital,Crypto-Native Fund,--,--,"Nov 08, 2021",0,9,--
Active,N7 Labs,Traditional Fund,United States,2007,"Nov 08, 2021",0,4,--
Active,Covalent,- -,Canada,2018,"Nov 08, 2021",0,2,--
Active,Origin Capital,Crypto-Native Fund,Chinese Mainland,2016,"Nov 04, 2021",0,19,--
Active,Interchain Foundation,- -,- -,2018,"Nov 04, 2021",0,5,--
Active,Nebulas,- -,Chinese Mainland,2017,"Nov 03, 2021",0,2,--
Active,Biconomy,- -,- -,2019,"Nov 02, 2021",0,2,--
Active,Axiom,- -,United States,2022,"Nov 02, 2021",0,1,--
Active,Lumos Labs,- -,- -,2020,"Nov 02, 2021",0,1,--
Active,Wedbush Capital,Traditional Enterprises,United States,1982,"Nov 02, 2021",0,2,--
Active,Multiplex Ventures,Crypto-Native Fund,United States,2021,"Nov 02, 2021",0,2,--
Active,Chain Broker,- -,- -,2021,"Nov 01, 2021",0,1,--
Active,Bitdeer,- -,Singapore,2018,"Nov 01, 2021",0,2,--
Active,SKALE,- -,- -,2018,"Oct 28, 2021",0,1,--
Active,Chronos Ventures,Crypto-Native Fund,Russia,2017,"Oct 28, 2021",0,9,--
Active,The Crypto Times,- -,India,2019,"Oct 28, 2021",0,1,--
Active,Nalu Capital,Crypto-Native Fund,Singapore,2020,"Oct 26, 2021",0,2,--
Active,Ternary Capital,Crypto-Native Fund,--,--,"Oct 26, 2021",0,6,--
Active,DODO,- -,- -,2020,"Oct 25, 2021",0,4,--
Active,KILT Protocol,- -,Germany,2018,"Oct 21, 2021",0,1,--
Active,MADworld,- -,Hong Kong,2021,"Oct 21, 2021",0,1,--
Active,Centrifuge,- -,Germany,2018,"Oct 20, 2021",0,1,--
Active,Fractal,- -,United States,2021,"Oct 20, 2021",0,1,--
Active,Divergence,- -,- -,2021,"Oct 20, 2021",0,3,--
Active,Femboy Capital,Crypto-Native Fund,--,--,"Oct 20, 2021",0,1,--
Active,Synaps,- -,France,2018,"Oct 19, 2021",0,2,--
Active,Berezka DAO,- -,- -,--,"Oct 19, 2021",0,1,--
Active,Autonomy,- -,Taiwan,2022,"Oct 19, 2021",0,1,--
Active,Synternet,- -,Lithuania,2018,"Oct 19, 2021",0,2,--
Active,Montis Digital,Traditional Enterprises,--,--,"Oct 19, 2021",0,1,--
Active,Chronicle,- -,- -,2021,"Oct 14, 2021",0,1,--
Active,Caisse de dépôt et placement du Québec (CDPQ),Others,Canada,1965,"Oct 12, 2021",0,1,--
Active,Paladin Capital Group,Traditional Fund,--,--,"Oct 11, 2021",0,1,--
Active,Maeve Ventures,Crypto-Native Fund,United States,--,"Oct 11, 2021",0,3,--
Active,Privcode Capital,Crypto-Native Fund,Chinese Mainland,--,"Oct 07, 2021",0,7,--
Active,KNS Group,Traditional Enterprises,--,--,"Oct 07, 2021",0,4,--
Active,Pathfinder,Traditional Fund,--,--,"Oct 05, 2021",0,4,--
Active,NFT Investments,Crypto-Native Fund,Britain,2020,"Oct 01, 2021",0,1,--
Active,Intonation Ventures,Traditional Fund,--,2020,"Oct 01, 2021",0,1,--
Active,OpenZeppelin,- -,United States,2015,"Oct 01, 2021",0,1,--
Active,LuneX Ventures,Crypto-Native Fund,--,--,"Sep 29, 2021",0,10,--
Active,Darrow Holdings,Traditional Fund,--,--,"Sep 29, 2021",0,2,--
Active,Consensus Fintech Group,Others,--,--,"Sep 29, 2021",0,2,--
Active,pNetwork,- -,- -,2019,"Sep 29, 2021",0,1,--
Active,DEIN.fi,- -,- -,2020,"Sep 28, 2021",0,2,--
Active,GMG Ventures,Traditional Fund,Britain,--,"Sep 28, 2021",0,1,--
Active,MetaCartel Ventures China,- -,- -,2020,"Sep 28, 2021",0,3,--
Active,Polychain Monsters,- -,- -,2021,"Sep 28, 2021",0,1,--
Active,Aligned,- -,United States,2020,"Sep 28, 2021",0,1,--
Active,XCAD Network,- -,- -,2020,"Sep 28, 2021",0,1,--
Active,Autobahn Network,- -,- -,2018,"Sep 28, 2021",0,1,--
Active,Collaborative Funds,Traditional Fund,--,--,"Sep 27, 2021",0,19,--
Active,NewDex,- -,- -,2018,"Sep 22, 2021",0,1,--
Active,BigONE,- -,Chinese Mainland,2017,"Sep 22, 2021",0,2,--
Active,Sapphire Ventures,Traditional Fund,--,--,"Sep 22, 2021",0,3,--
Active,Venly,- -,Belgium,2018,"Sep 16, 2021",0,1,--
Active,Arbor Ventures,Traditional Fund,--,2013,"Sep 16, 2021",0,1,--
Active,Decentraland,- -,Argentina,2015,"Sep 16, 2021",0,1,--
Active,Mission Gate,Traditional Fund,United States,2014,"Sep 16, 2021",0,1,--
Active,Senary Ventures,Crypto-Native Fund,United States,--,"Sep 15, 2021",0,2,--
Active,Cobak,- -,Korea,2018,"Sep 13, 2021",0,1,--
Active,Mastercard,Traditional Enterprises,United States,--,"Sep 09, 2021",0,2,--
